Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,"Week 0
Impressions","Week 1
Impressions","Week 0
eCPM","Week 1
eCPM","Week 0
Revenue","Week 1
Revenue",Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
11/17/2015,,,Mommy and Me Inc,MAM409,Date Night Celebrity Party Salon,iOS,Mopub,Tablet,Interstitial,768x1024,a7b70528c9f749ff8bc8d354bd7593e4,,1059627339,Portrait,,,,,,,,,,,,,,,,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Admob,Phone,Banner,320x50,ca-app-pub-9846322689249402/8195223576,,com.mommyandmeinc.android_hsbffcinema,Portrait,"5,193","4,170",$0.01,$0.04,$0.06,$0.15,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-9846322689249402/2148689979,,com.mommyandmeinc.android_hsbffcinema,Portrait,275,186,$0.11,$0.86,$0.03,$0.16,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Admob,Tablet,Banner,728x90,ca-app-pub-9846322689249402/9671956773,,com.mommyandmeinc.android_hsbffcinema,Portrait,815,832,$0.04,$0.10,$0.03,$0.08,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-9846322689249402/3625423173,,com.mommyandmeinc.android_hsbffcinema,Portrait,51,52,$0.00,$12.50,$0.00,$0.65,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Mopub,Phone,Banner,320x50,1694ccac19ae4febbf90dc04767a1ea9,,com.mommyandmeinc.android_hsbffcinema,Portrait,"1,372","1,615",$0.57,$0.47,$0.79,$0.76,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Mopub,Phone,Interstitial,320x480,dfcb4ba6545f4eb4965f16a9fcd30aee,,com.mommyandmeinc.android_hsbffcinema,Portrait,59,121,$1.20,$1.52,$0.07,$0.18,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Mopub,Tablet,Banner,728x90,d30ae159064649dba9aa608e3505ac49,,com.mommyandmeinc.android_hsbffcinema,Portrait,619,673,$0.49,$0.38,$0.30,$0.26,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,V1.0,12/22/2015,Mommy and Me Inc,MAM211G,High School BFF - Movie Night,GP,Mopub,Tablet,Interstitial,768x1024,d518ed5c957549d48e09a3a95051d12e,,com.mommyandmeinc.android_hsbffcinema,Portrait,28,23,$1.50,$1.75,$0.04,$0.04,886,976,,,,,1/4/2016,N/A,N/A,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Phone,Banner,320x50,ca-app-pub-9846322689249402/2427891579,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Phone,Banner,320x50,ca-app-pub-9846322689249402/2427891579,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-9846322689249402/5381357971,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-9846322689249402/5381357971,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Tablet,Banner,728x90,ca-app-pub-9846322689249402/3904624770,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Tablet,Banner,728x90,ca-app-pub-9846322689249402/3904624770,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-9846322689249402/6858091172,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-9846322689249402/6858091172,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Phone,Banner,320x50,c39d588f034c41c5b65566d8f0dbfac0,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Phone,Banner,320x50,c39d588f034c41c5b65566d8f0dbfac0,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Phone,Interstitial,320x480,d57f28d7bde843619fe572709929d7d4,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Phone,Interstitial,320x480,d57f28d7bde843619fe572709929d7d4,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Tablet,Banner,728x90,8f44209891c54cb388e350a9f47a63a2,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Tablet,Banner,728x90,8f44209891c54cb388e350a9f47a63a2,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Tablet,Interstitial,768x1024,6e17a6b9847142e39fa03f469327c0cc,,com.mommyandmeinc.android_datenightceleb,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/17/2015,,,Mommy and Me Inc,MAM409G,Date Night Celebrity Party Salon,GP,Mopub,Tablet,Interstitial,768x1024,6e17a6b9847142e39fa03f469327c0cc,,com.mommyandmeinc.android_datenightceleb,Portrait,,,,,,,,,,,,,,,,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Admob,Phone,Banner,320x50,ca-app-pub-3603147014841217/4600209281,,1059628511,Portrait,"14,474","9,297",$0.21,$0.15,$3.10,$1.40,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-3603147014841217/7553675685,,1059628511,Portrait,"3,275","2,023",$1.47,$1.97,$4.81,$3.99,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-3603147014841217/6076942484,,1059628511,Portrait,"31,301","19,506",$0.38,$0.38,$11.88,$7.39,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-3603147014841217/9030408882,,1059628511,Portrait,"8,984","5,492",$0.94,$0.87,$8.43,$4.78,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Mopub,Phone,Banner,320x50,52768e16d327417394ed1fc66cb96896,,1059628511,Portrait,"5,595","4,288",$0.94,$0.91,$5.26,$3.89,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Mopub,Phone,Interstitial,320x480,aa86711e21f74b10ade5c0a5f89b5f27,,1059628511,Portrait,"5,678","4,215",$4.40,$3.90,$24.98,$16.45,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Mopub,Tablet,Banner,728x90,845b01dc61854f7f9f88af93bb4d09a7,,1059628511,Portrait,"11,356","7,315",$0.74,$0.76,$8.45,$5.57,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,V1.0,12/21/2015,Simply Fun Media,SFM036,Princess Salon - Royal Family Dress Up & Makeover,iOS,Mopub,Tablet,Interstitial,768x1024,ce17730b6d484131a81399f6a8de0553,,1059628511,Portrait,"9,850","6,453",$3.86,$4.00,$37.99,$25.78,"8,017","6,025",,,,,1/4/2016,N/A,N/A,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Phone,Banner,320x50,ca-app-pub-3603147014841217/7274474089,,1059628523,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Phone,Banner,320x50,ca-app-pub-3603147014841217/7274474089,,1059628523,Portrait,,,,,,,,,,,,,,,,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-3603147014841217/1227940485,,1059628523,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-3603147014841217/1227940485,,1059628523,Portrait,,,,,,,,,,,,,,,,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-3603147014841217/8751207285,,1059628523,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-3603147014841217/8751207285,,1059628523,Portrait,,,,,,,,,,,,,,,,
11/12/2015,,,Simply Fun Media,SFM404,Secret Princess in High School,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-3603147014841217/2704673686,,1059628523,Portrait,,,#DIV/0!,#DIV/0!,,,,,,,,,,,,
